OBJECTID,Loc_name,Match_addr,LongLabel,ShortLabel,Type,PlaceName,Place_addr,City,Subregion,RegionAbbr,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo,IN_City,IN_Subregion,IN_Region,USER_place_fips,USER_state_fips,USER_City_Name,USER_State_Name,USER_TotalPop,USER_Male,USER_Female,USER_White,USER_NonHispanic,USER_USCitizen,USER_Commute_DriveAlone,USER_Family_Married,USER_EnrolledSchool_Over3Yrs,USER_Education_Bachelors,USER_Eduction_GraduateProf,USER_Household_English,USER_PovertyLvl_2andOver,USER_NonVeteran,USER_Employed,USER_NotLaborForce,USER_House_OwnerOccupied,USER_House_Built80to99,USER_HealthIns_Covered,BUFF_DIST,ORIG_FID,Shape_Length,Shape_Area,Count_Parks,Parks_Area,Road_Trail_Length,Count_Road_Trail
44,World,"City of Chino, California","City of Chino, CA, USA",City of Chino,City,City of Chino,"City of Chino, California",City of Chino,San Bernardino County,CA,3026282.735,-117.66531,33.98359,-117.66531,33.98359,-117.73131,-117.59931,33.91759,34.04959, ,Chino city,,California,13210,6,Chino city,California,93149,0.505179873,0.494820127,0.238564021,0.471556324,0.870744721,0.325124263,0.17698526,0.252423536,0.130339563,0.079582175,0.126796852,0.709884164,0.714382334,0.465855779,0.276728682,0.195944133,0.065797808,0.531277845,8,44,0.803937131,0.05078129,225,399798303,172910.0187,2083
45,World,"Castro Valley, California","Castro Valley, CA, USA",Castro Valley,City,Castro Valley,"Castro Valley, California",Castro Valley,Alameda County,CA,0,-122.073956,37.698547,-122.073956,37.698547,-122.125956,-122.021956,37.646547,37.750547,CDP,Castro Valley CDP,,California,11964,6,Castro Valley CDP,California,66506,0.491173729,0.508826271,0.400234565,0.787583075,0.925886386,0.285914053,0.203440291,0.253781614,0.197801702,0.17383394,0.180555138,0.814227288,0.728776351,0.475505969,0.283162421,0.241436863,0.082308363,0.527666677,8,45,0.825646863,0.05317355,205,382007755,433073.2387,2236
46,World,"City of Clovis, California","City of Clovis, CA, USA",City of Clovis,City,City of Clovis,"City of Clovis, California",City of Clovis,Fresno County,CA,3203598.362,-119.68658,36.82889,-119.68658,36.82889,-119.75958,-119.61358,36.75589,36.90189, ,Clovis city,,California,14218,6,Clovis city,California,124546,0.474876752,0.525123248,0.510092657,0.650779632,0.955695085,0.360541487,0.199693286,0.267033867,0.135459991,0.095386444,0.234475615,0.816019784,0.690612304,0.493191271,0.267411238,0.221733335,0.082981388,0.563366146,8,46,0.820177781,0.052573354,224,308111858.9,75444.92009,1053
47,World,"City of Chula Vista, California","City of Chula Vista, CA, USA",City of Chula Vista,City,City of Chula Vista,"City of Chula Vista, California",City of Chula Vista,San Diego County,CA,2977547.821,-117.01441,32.62812,-117.01441,32.62812,-117.09141,-116.93741,32.55112,32.70512, ,Chula Vista city,,California,13392,6,Chula Vista city,California,279158,0.489239069,0.510760931,0.25115526,0.351198963,0.910624091,0.344801152,0.166772939,0.312987627,0.145236748,0.07508651,0.101967345,0.757305898,0.656108727,0.461659705,0.257459933,0.17815359,0.073997521,0.517893093,8,47,0.797013264,0.050012587,245,479166803.1,318600.4482,2538
48,World,"City of Corona, California","City of Corona, CA, USA",City of Corona,City,City of Corona,"City of Corona, California",City of Corona,Riverside County,CA,3017750.82,-117.56422,33.86236,-117.56422,33.86236,-117.64122,-117.48722,33.78536,33.93936, ,Corona city,,California,16350,6,Corona city,California,159534,0.509327165,0.490672835,0.346546818,0.505459651,0.912902579,0.372221595,0.169374553,0.286521995,0.129019519,0.062362882,0.134441561,0.767046523,0.729123572,0.509038826,0.256240049,0.181992553,0.129966026,0.561021475,8,48,0.803297615,0.050710411,124,1066239338,271458.3068,1615
49,World,"City of Concord, California","City of Concord, CA, USA",City of Concord,City,City of Concord,"City of Concord, California",City of Concord,Contra Costa County,CA,3410912.073,-122.00162,37.97219,-122.00162,37.97219,-122.25162,-121.75162,37.72219,38.22219, ,Concord city,,California,16000,6,Concord city,California,122616,0.515104065,0.484895935,0.414513603,0.656007373,0.853624323,0.302130228,0.191916226,0.222067267,0.188654009,0.096798134,0.21940856,0.771334899,0.7707477,0.527851178,0.282369348,0.243532655,0.072478306,0.566223005,8,49,0.827420376,0.053367842,126,292110267.1,613395.7917,3246
50,World,"City of Cupertino, California","City of Cupertino, CA, USA",City of Cupertino,City,City of Cupertino,"City of Cupertino, California",City of Cupertino,Santa Clara County,CA,3413629.647,-122.04653,37.31679,-122.04653,37.31679,-122.29653,-121.79653,37.06679,37.56679, ,Cupertino city,,California,17610,6,Cupertino city,California,57846,0.526397677,0.473602323,0.195795733,0.959357605,0.76662172,0.300781385,0.266033952,0.252359714,0.24126128,0.372765619,0.11967984,0.921947931,0.781903675,0.517166269,0.285015386,0.220239947,0.09902154,0.644383363,8,50,0.823215131,0.05290688,269,473789950,466680.8284,4073
51,World,"City of Costa Mesa, California","City of Costa Mesa, CA, USA",City of Costa Mesa,City,City of Costa Mesa,"City of Costa Mesa, California",City of Costa Mesa,Orange County,CA,3051368.392,-117.91351,33.66676,-117.91351,33.66676,-117.95651,-117.87051,33.62376,33.70976, ,Costa Mesa city,,California,16532,6,Costa Mesa city,California,109527,0.530070211,0.469929789,0.548074904,0.658157349,0.880513481,0.384343587,0.149707378,0.204086664,0.246468907,0.098368439,0.282615246,0.769116291,0.821340857,0.618422855,0.237183526,0.149871721,0.081085029,0.61004136,8,51,0.802274322,0.050596946,506,806388773,446085.1894,5755
52,World,"City of Chino Hills, California","City of Chino Hills, CA, USA",City of Chino Hills,City,City of Chino Hills,"City of Chino Hills, California",City of Chino Hills,San Bernardino County,CA,3032017.781,-117.72534,33.95077,-117.72534,33.95077,-117.80134,-117.64934,33.87477,34.02677, ,Chino Hills city,,California,13214,6,Chino Hills city,California,77923,0.476521694,0.523478306,0.192664553,0.616467538,0.874786648,0.363949027,0.203303261,0.240224324,0.191381235,0.105026757,0.125354517,0.836684933,0.770645381,0.504716194,0.289401075,0.226030825,0.205818564,0.571448738,8,52,0.803763596,0.050762059,227,1216321713,248456.9285,2477
53,World,"City of Davis, California","City of Davis, CA, USA",City of Davis,City,City of Davis,"City of Davis, California",City of Davis,Yolo County,CA,3390186.612,-121.7366,38.55519,-121.7366,38.55519,-121.7776,-121.6956,38.51419,38.59619, ,Davis city,,California,18100,6,Davis city,California,67057,0.480620964,0.519379036,0.511177058,0.808953577,0.86665076,0.318341113,0.13557123,0.429768704,0.14572677,0.20424415,0.236888021,0.571006755,0.850738924,0.530265297,0.333298537,0.144742532,0.126250802,0.69250041,8,53,0.831285693,0.053790729,59,93244265.75,40435.1331,840
54,World,"City of Dublin, California","City of Dublin, CA, USA",City of Dublin,City,City of Dublin,"City of Dublin, California",City of Dublin,Alameda County,CA,3400986.609,-121.89623,37.71615,-121.89623,37.71615,-122.14623,-121.64623,37.46615,37.96615, ,Dublin city,,California,20018,6,Dublin city,California,72061,0.501311389,0.498688611,0.224518117,0.846407904,0.802792079,0.252411152,0.223907523,0.269702058,0.234828826,0.234731686,0.132249067,0.864462053,0.716739984,0.527872219,0.216261223,0.212944589,0.070135024,0.600047182,8,54,0.825760179,0.053185969,138,297339738.7,261009.2066,2342
55,World,"City of Daly City, California","City of Daly City, CA, USA",City of Daly City,City,City of Daly City,"City of Daly City, California",City of Daly City,San Mateo County,CA,3451993.946,-122.47692,37.67399,-122.47692,37.67399,-122.72692,-122.22692,37.42399,37.92399, ,Daly City city,,California,17918,6,Daly City city,California,99990,0.509340934,0.490659066,0.128922892,0.798449845,0.837023702,0.32120212,0.160166017,0.199139914,0.207540754,0.069566957,0.104950495,0.801850185,0.82780278,0.564436444,0.280488049,0.189228923,0.058415842,0.592709271,8,55,0.825488958,0.053156243,532,968631012.2,575423.8667,8129
56,World,"City of Encinitas, California","City of Encinitas, CA, USA",City of Encinitas,City,City of Encinitas,"City of Encinitas, California",City of Encinitas,San Diego County,CA,2996330.941,-117.26218,33.04893,-117.26218,33.04893,-117.51218,-117.01218,32.79893,33.29893, ,Encinitas city,,California,22678,6,Encinitas city,California,61365,0.485341807,0.514658193,0.794557158,0.908644993,0.978456775,0.339281349,0.210103479,0.198533366,0.272190988,0.225030555,0.33510959,0.860539395,0.760058665,0.546288601,0.269909558,0.278367147,0.145213069,0.552725495,8,56,0.799110276,0.050245711,167,438222480.4,348860.8933,3191
57,World,"City of Escondido, California","City of Escondido, CA, USA",City of Escondido,City,City of Escondido,"City of Escondido, California",City of Escondido,San Diego County,CA,2977896.383,-117.07213,33.13484,-117.07213,33.13484,-117.32213,-116.82213,32.88484,33.38484, ,Escondido city,,California,22804,6,Escondido city,California,150258,0.50258888,0.49741112,0.412889829,0.488539712,0.837246603,0.373271307,0.16902927,0.24280238,0.130755101,0.069560356,0.183817168,0.69585646,0.732533376,0.52770568,0.270248506,0.171544943,0.125903446,0.553827417,8,57,0.799544119,0.050293907,78,339743611.4,263108.3424,1732
58,World,"Folsom City, California","Folsom City, CA, USA",Folsom City,City,Folsom City,"Folsom, California",Folsom,Sacramento County,CA,3342267.609,-121.17606,38.67796,-121.17606,38.67796,-121.23506,-121.11706,38.61896,38.73696, ,Folsom city,,California,24638,6,Folsom city,California,83273,0.482485319,0.517514681,0.605886662,0.884452343,0.931802625,0.278097342,0.229894444,0.240053799,0.249600711,0.161576982,0.258331032,0.845075835,0.743110012,0.492464544,0.279838603,0.251618172,0.157409965,0.561310389,8,58,0.832115015,0.053881362,200,380088042.3,409433.2436,2136
59,World,"City of Elk Grove, California","City of Elk Grove, CA, USA",City of Elk Grove,City,City of Elk Grove,"City of Elk Grove, California",City of Elk Grove,Sacramento County,CA,3358811.011,-121.38412,38.416,-121.38412,38.416,-121.63412,-121.13412,38.166,38.666, ,Elk Grove city,,California,22020,6,Elk Grove city,California,177558,0.487834961,0.512165039,0.25753275,0.808102141,0.930969035,0.269889276,0.181416776,0.26645941,0.17841494,0.079185393,0.168114081,0.766611473,0.707154845,0.466163169,0.301169195,0.224304171,0.12144764,0.557248899,8,59,0.830351968,0.053688645,179,321403984,87079.49815,1528
60,World,"City of Fontana, California","City of Fontana, CA, USA",City of Fontana,City,City of Fontana,"City of Fontana, California",City of Fontana,San Bernardino County,CA,3004182.757,-117.43187,34.08788,-117.43187,34.08788,-117.68187,-117.18187,33.83788,34.33788, ,Fontana city,,California,24680,6,Fontana city,California,212448,0.518456281,0.481543719,0.175002824,0.311200859,0.859363232,0.361533175,0.167405671,0.287355023,0.102029673,0.042570417,0.08900531,0.738006477,0.721531857,0.494582204,0.248314882,0.183263669,0.115157592,0.550134621,8,60,0.80449055,0.050842607,139,1090248280,145511.6366,1843
61,World,"Fresno City, California","Fresno City, CA, USA",Fresno City,Zone,Fresno City,"Fresno City, California",Fresno City,Fresno County,CA,0,-120.2609938,36.6610611,-120.2609938,36.6610611,-120.2679938,-120.2539938,36.6540611,36.6680611, ,Fresno city,,California,27000,6,Fresno city,California,545564,0.503440476,0.496559524,0.293133345,0.474780227,0.909145398,0.316523818,0.133513208,0.291951082,0.106097543,0.049491902,0.177220271,0.573637557,0.68650974,0.443581321,0.268470794,0.170449297,0.095840268,0.525030977,8,61,0.819150919,0.052460483,2,3387473.868,,
62,World,"El Dorado Hills, California","El Dorado Hills, CA, USA",El Dorado Hills,City,El Dorado Hills,"El Dorado Hills, California",El Dorado Hills,El Dorado County,CA,0,-121.082364,38.702484,-121.082364,38.702484,-121.166364,-120.998364,38.618484,38.786484,CDP,El Dorado Hills CDP,,California,21880,6,El Dorado Hills CDP,California,49319,0.510817332,0.489182668,0.689592246,0.894584237,0.940955818,0.296478031,0.249194023,0.248869604,0.241955433,0.168738214,0.269206594,0.88458809,0.690119427,0.475313774,0.308177376,0.302824469,0.113222085,0.518238407,8,62,0.832281325,0.053899533,107,204492806.5,346383.0673,1473
63,World,"City of Fremont, California","City of Fremont, CA, USA",City of Fremont,City,City of Fremont,"City of Fremont, California",City of Fremont,Alameda County,CA,3404311.865,-121.93813,37.5288,-121.93813,37.5288,-122.04713,-121.82913,37.4198,37.6378, ,Fremont city,,California,26000,6,Fremont city,California,223859,0.49626774,0.50373226,0.180367999,0.879517911,0.780795054,0.261901465,0.21589036,0.231900437,0.245967328,0.220210043,0.103002336,0.862024757,0.767956616,0.512871942,0.277205741,0.205884061,0.104253124,0.601195395,8,63,0.824559542,0.053054351,152,334971668.9,387428.6871,2397
64,World,"City of Fullerton, California","City of Fullerton, CA, USA",City of Fullerton,City,City of Fullerton,"City of Fullerton, California",City of Fullerton,Orange County,CA,3051119.608,-117.92791,33.88406,-117.92791,33.88406,-118.17791,-117.67791,33.63406,34.13406, ,Fullerton city,,California,28000,6,Fullerton city,California,140552,0.470430873,0.529569127,0.384989185,0.638354488,0.861652627,0.339155615,0.176881154,0.273450396,0.201341852,0.124658489,0.164195458,0.711885992,0.782770789,0.510579714,0.297626501,0.170982981,0.066011156,0.572869828,8,64,0.803411788,0.050723067,320,516489119.2,240473.4261,3358
65,World,"Fairfield-Suisun City, California","Fairfield-Suisun City, CA, USA",Fairfield-Suisun City,City,Fairfield-Suisun City,California, ,Solano County,CA,3411260.105,-121.99867,38.15654,-121.99867,38.15654,-122.24867,-121.74867,37.90654,38.40654, ,Fairfield city,,California,23182,6,Fairfield city,California,119333,0.49806005,0.50193995,0.35294512,0.672446012,0.906438286,0.314741103,0.178860835,0.256693454,0.127902592,0.050505728,0.19640837,0.765085936,0.675848257,0.459378378,0.287632088,0.211232434,0.106575717,0.528311532,8,65,0.828629736,0.053500235,29,56406813.06,20013.20801,386
66,World,"City of Hayward, California","City of Hayward, CA, USA",City of Hayward,City,City of Hayward,"City of Hayward, California",City of Hayward,Alameda County,CA,3419173.029,-122.10492,37.62723,-122.10492,37.62723,-122.35492,-121.85492,37.37723,37.87723, ,Hayward city,,California,33000,6,Hayward city,California,156773,0.499154829,0.500845171,0.169282976,0.597162777,0.805087611,0.357389346,0.152379555,0.220076161,0.15438883,0.072480593,0.116352943,0.743686732,0.785887876,0.509890096,0.289125041,0.172606252,0.072065981,0.60843385,8,66,0.825188851,0.053123347,196,337031154.5,345087.8179,2367
67,World,"City of Glendale, California","City of Glendale, CA, USA",City of Glendale,City,City of Glendale,"City of Glendale, California",City of Glendale,Los Angeles County,CA,3078532.081,-118.24677,34.18185,-118.24677,34.18185,-118.49677,-117.99677,33.93185,34.43185, ,Glendale city,,California,30000,6,Glendale city,California,189228,0.468181242,0.531818758,0.644962691,0.82022745,0.871155432,0.312992792,0.172812692,0.220205255,0.20763312,0.11631471,0.13310398,0.689115776,0.795283996,0.482967637,0.318795316,0.130155157,0.076870231,0.558860211,8,67,0.804991808,0.050898129,331,1013960662,778092.1491,4235
68,World,"City of Irvine, California","City of Irvine, CA, USA",City of Irvine,City,City of Irvine,"City of Irvine, California",City of Irvine,Orange County,CA,3038387.975,-117.77377,33.67719,-117.77377,33.67719,-117.86577,-117.68177,33.58519,33.76919, ,Irvine city,,California,36770,6,Irvine city,California,313705,0.492265026,0.507734974,0.361409605,0.881388566,0.812798648,0.294869384,0.178951563,0.345923718,0.244643853,0.202977319,0.148595018,0.767743581,0.754897117,0.509663537,0.258564575,0.149427009,0.107821042,0.626779937,8,68,0.802328622,0.050602969,594,1014173378,620798.9304,7188
69,World,"City of Garden Grove, California","City of Garden Grove, CA, USA",City of Garden Grove,City,City of Garden Grove,"City of Garden Grove, California",City of Garden Grove,Orange County,CA,3054831.615,-117.9601,33.77871,-117.9601,33.77871,-118.2101,-117.7101,33.52871,34.02871, ,Garden Grove city,,California,29000,6,Garden Grove city,California,169265,0.511310667,0.488689333,0.210096594,0.628517414,0.860124657,0.368747231,0.149493398,0.239198889,0.129512894,0.054027708,0.076897173,0.700960033,0.786559537,0.528981183,0.276211857,0.159158716,0.047499483,0.573189968,8,69,0.802858708,0.050661752,420,621648196.5,325850.3722,4166
70,World,"City of Laguna Niguel, California","City of Laguna Niguel, CA, USA",City of Laguna Niguel,City,City of Laguna Niguel,"City of Laguna Niguel, California",City of Laguna Niguel,Orange County,CA,3033193.641,-117.705,33.52753,-117.705,33.52753,-117.744,-117.666,33.48853,33.56653, ,Laguna Niguel city,,California,39248,6,Laguna Niguel city,California,63755,0.480181947,0.519818053,0.642741746,0.855289781,0.934530625,0.348976551,0.23557368,0.214163595,0.270974826,0.168849502,0.288934201,0.845580739,0.821190495,0.558105247,0.311301074,0.283867932,0.264183201,0.553399733,8,70,0.801552307,0.05051685,278,490744146,410764.1562,3760
71,World,"Lancaster, California","Lancaster, CA, USA",Lancaster,City,Lancaster,"City of Lancaster, California",City of Lancaster,Los Angeles County,CA,3069387.866,-118.17524,34.69344,-118.17524,34.69344,-118.42524,-117.92524,34.44344,34.94344, ,Lancaster city,,California,40130,6,Lancaster city,California,169192,0.498788359,0.501211641,0.250786089,0.507080713,0.932680032,0.297194903,0.147294198,0.281904582,0.070588444,0.047141709,0.188620029,0.640958201,0.717332971,0.400787271,0.348349804,0.189252447,0.13655492,0.560032389,8,71,0.80776454,0.051204984,27,51975561.5,29014.7754,380
72,World,"City of Huntington Beach, California","City of Huntington Beach, CA, USA",City of Huntington Beach,City,City of Huntington Beach,"City of Huntington Beach, California",City of Huntington Beach,Orange County,CA,3059873.489,-118.00764,33.69085,-118.00764,33.69085,-118.25764,-117.75764,33.44085,33.94085, ,Huntington Beach city,,California,36000,6,Huntington Beach city,California,194306,0.49101932,0.50898068,0.625111937,0.812445318,0.938885058,0.372937532,0.192871038,0.204080162,0.23689953,0.141102179,0.290809342,0.831595525,0.793753152,0.540225212,0.291154159,0.236791453,0.091052258,0.581016541,8,72,0.802399783,0.050610861,289,445885591.4,279679.2855,3153
73,World,"City of Livermore, California","City of Livermore, CA, USA",City of Livermore,City,City of Livermore,"City of Livermore, California",City of Livermore,Alameda County,CA,3388993.723,-121.76067,37.68629,-121.76067,37.68629,-122.01067,-121.51067,37.43629,37.93629, ,Livermore city,,California,41992,6,Livermore city,California,84722,0.493697033,0.506302967,0.548700456,0.813448691,0.894041689,0.302270957,0.228453058,0.251162626,0.239276693,0.154186634,0.261809211,0.887490852,0.749982295,0.528398763,0.276539742,0.273565308,0.095217299,0.589233021,8,73,0.825568023,0.053164909,89,160855951.8,169581.9401,1638
74,World,"City of Martinez, California","City of Martinez, CA, USA",City of Martinez,City,City of Martinez,"City of Martinez, California",City of Martinez,Contra Costa County,CA,3421015.018,-122.11605,37.99851,-122.11605,37.99851,-122.36605,-121.86605,37.74851,38.24851, ,Martinez city,,California,46114,6,Martinez city,California,36444,0.54107672,0.45892328,0.616233125,0.806278125,0.959581824,0.299500604,0.212106245,0.208621447,0.257628142,0.111595873,0.313275162,0.869827681,0.752387224,0.521265503,0.297881681,0.312012951,0.123422237,0.531527824,8,74,0.827592317,0.053386669,122,254830842.3,461812.5255,3189
